Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1893-05-01,4.84,0.2442,0.3242,7.61,3.73,210.0680840998686,9.82,14.071089434954006,15.78
1893-06-01,4.61,0.245,0.315,7.42,3.73,205.20899326145553,10.11,14.021872641509434,15.42
1893-07-01,4.18,0.2458,0.3058,7.23,3.73,190.95777869986168,10.41,13.970069073305671,14.35
1893-08-01,4.08,0.2467,0.2967,6.95,3.72,193.89862446043165,10.87,14.100422028776979,14.59
1893-09-01,4.37,0.2475,0.2875,7.23,3.72,199.63767773167356,10.48,13.13405774550484,15.01
1893-10-01,4.5,0.2483,0.2783,7.33,3.71,202.7719645293315,10.38,12.540319495225102,15.27
1893-11-01,4.57,0.2492,0.2692,7.14,3.71,211.40602380952382,10.69,12.45306380952381,15.94
1893-12-01,4.41,0.25,0.26,7.04,3.7,206.9022911931818,10.87,12.198321022727274,15.61
1894-01-01,4.32,0.2467,0.2517,6.85,3.7,208.30157080291974,11.02,12.136459576642336,15.74
1894-02-01,4.38,0.2433,0.2433,6.76,3.68,214.00641124260358,11.03,11.887616405325442,16.2
1894-03-01,4.51,0.24,0.235,6.57,3.66,226.7308112633181,11.19,11.81413318112633,17.19
1894-04-01,4.57,0.2367,0.2267,6.57,3.64,229.74718569254185,11.04,11.39686805175038,17.43
1894-05-01,4.4,0.2333,0.2183,6.57,3.62,221.20079147640794,10.88,10.974575631659055,16.81
1894-06-01,4.34,0.23,0.21,6.57,3.6,218.18441704718416,10.72,10.557310502283105,16.61
1894-07-01,4.25,0.2267,0.2017,6.57,3.58,213.65985540334853,10.57,10.140045372907153,16.29
1894-08-01,4.41,0.2233,0.1933,6.76,3.56,215.47220857988165,10.12,9.444620843195267,16.46
1894-09-01,4.48,0.22,0.185,6.85,3.54,216.0164437956205,9.83,8.92032189781022,16.52
1894-10-01,4.34,0.2167,0.1767,6.66,3.52,215.23597897897898,9.96,8.763179144144143,16.5
1894-11-01,4.34,0.2133,0.1683,6.66,3.5,215.23597897897898,9.8,8.346593378378378,16.54
1894-12-01,4.3,0.21,0.16,6.57,3.48,216.173500761035,9.79,8.04366514459665,16.67
1895-01-01,4.25,0.2083,0.1675,6.57,3.46,213.65985540334853,9.71,8.42071194824962,16.52
1895-02-01,4.19,0.2067,0.175,6.57,3.47,210.64348097412483,9.64,8.797758751902586,16.33
1895-03-01,4.19,0.205,0.1825,6.57,3.48,210.64348097412483,9.56,9.174805555555555,16.36
1895-04-01,4.37,0.2033,0.19,6.85,3.5,210.7124686131387,9.08,9.161411678832117,16.39
1895-05-01,4.61,0.2017,0.1975,6.95,3.51,219.08643597122304,8.89,9.386024100719425,17.08
1895-06-01,4.7,0.2,0.205,7.04,3.52,220.50811079545457,8.7,9.617906960227273,17.21
1895-07-01,4.72,0.1983,0.2125,6.95,3.53,224.31409496402878,8.74,10.098886690647483,17.55
1895-08-01,4.79,0.1967,0.22,6.85,3.54,230.9640102189781,8.79,10.607950364963505,18.07
1895-09-01,4.82,0.195,0.2275,6.85,3.55,232.41054890510952,8.71,10.969585036496353,18.2
1895-10-01,4.75,0.1933,0.235,6.85,3.56,229.03529197080294,8.64,11.331219708029197,17.94
1895-11-01,4.59,0.1917,0.2425,6.85,3.58,221.3204189781022,8.57,11.692854379562045,17.34
1895-12-01,4.32,0.19,0.25,6.76,3.59,211.07481656804737,8.61,12.214977810650888,16.55
1896-01-01,4.27,0.1892,0.2467,6.66,3.6,211.7644309309309,8.7,12.234727192192194,16.58
1896-02-01,4.45,0.1883,0.2433,6.57,3.58,223.71443683409436,8.78,12.231398310502282,17.52
1896-03-01,4.38,0.1875,0.24,6.57,3.57,220.19533333333334,8.74,12.065497716894976,17.23
1896-04-01,4.42,0.1867,0.2367,6.47,3.55,225.64065842349305,8.83,12.083516707882536,17.64
1896-05-01,4.4,0.1858,0.2333,6.37,3.53,228.14587127158558,8.92,12.096916310832025,17.83
1896-06-01,4.32,0.185,0.23,6.28,3.52,227.207923566879,9.02,12.096718152866243,17.78
1896-07-01,4.04,0.1842,0.2267,6.28,3.5,212.4814840764331,8.98,11.923156544585988,16.64
1896-08-01,3.81,0.1833,0.2233,6.28,3.48,200.38476592356687,8.94,11.744335493630572,15.7
1896-09-01,4.01,0.1825,0.22,6.28,3.47,210.90365127388532,8.9,11.570773885350318,16.54
1896-10-01,4.1,0.1817,0.2167,6.47,3.45,209.3046831530139,8.6,11.062518253477588,16.44
1896-11-01,4.38,0.1808,0.2133,6.66,3.43,217.21972072072072,8.31,10.578302837837837,17.09
1896-12-01,4.22,0.18,0.21,6.66,3.42,209.28475375375373,8.27,10.414644144144145,16.5
1897-01-01,4.22,0.18,0.2183,6.47,3.4,215.4306738794436,8.52,11.144198129829984,17.03
1897-02-01,4.18,0.18,0.2267,6.47,3.4,213.3886769706337,8.52,11.573017480680063,16.89
1897-03-01,4.19,0.18,0.235,6.47,3.39,213.89917619783623,8.52,11.996731839258114,16.96
1897-04-01,4.06,0.18,0.2433,6.37,3.39,210.51641758241757,8.64,12.615429654631082,16.7
1897-05-01,4.08,0.18,0.2517,6.28,3.38,214.5852611464968,8.77,13.238017213375795,17.05
1897-06-01,4.27,0.18,0.26,6.28,3.38,224.57820222929934,8.77,13.674550955414013,17.85
1897-07-01,4.46,0.18,0.2683,6.28,3.38,234.57114331210192,8.77,14.11108469745223,18.65
1897-08-01,4.75,0.18,0.2767,6.57,3.37,238.79630898021307,8.39,13.910513409436835,19.01
1897-09-01,4.98,0.18,0.285,6.76,3.37,243.32235798816572,8.16,13.925074704142013,19.37
1897-10-01,4.82,0.18,0.2933,6.66,3.36,239.0408798798799,8.27,14.545786321321323,19.03
1897-11-01,4.65,0.18,0.3017,6.66,3.36,230.60997747747749,8.27,14.962372087087088,18.36
1897-12-01,4.75,0.18,0.31,6.66,3.35,235.56933183183182,8.27,15.3739984984985,18.75
1898-01-01,4.88,0.1817,0.3133,6.66,3.35,242.0164924924925,8.35,15.537657192192194,19.25
1898-02-01,4.87,0.1833,0.3167,6.76,3.33,237.9477677514793,8.31,15.473933890532543,18.92
1898-03-01,4.65,0.185,0.32,6.76,3.31,227.19858727810652,8.38,15.635171597633136,18.04
1898-04-01,4.57,0.1867,0.3233,6.76,3.29,223.28979437869825,8.46,15.796409304733727,17.71
1898-05-01,4.87,0.1883,0.3267,7.23,3.27,222.4795172890733,7.97,14.924857966804977,17.6
1898-06-01,5.06,0.19,0.33,6.76,3.25,247.23115088757396,8.61,16.123770710059173,19.54
1898-07-01,5.08,0.1917,0.3333,6.66,3.23,251.93520120120118,8.81,16.52952806306306,19.86
1898-08-01,5.27,0.1933,0.3367,6.66,3.2,261.3579744744745,8.88,16.69814611111111,20.54
1898-09-01,5.26,0.195,0.34,6.66,3.18,260.862039039039,8.96,16.861804804804805,20.44
1898-10-01,5.15,0.1967,0.3433,6.66,3.16,255.40674924924926,9.04,17.025463498498496,19.95
1898-11-01,5.32,0.1983,0.3467,6.66,3.14,263.83765165165164,9.11,17.194081546546546,20.53
1898-12-01,5.65,0.2,0.35,6.76,3.12,276.0584985207101,9.06,17.100968934911243,21.4
1899-01-01,6.08,0.2008,0.3608,6.76,3.1,297.0682603550296,9.1,17.628655976331363,22.93
1899-02-01,6.31,0.2017,0.3717,6.95,3.1,299.8775294964029,8.89,17.664734978417265,23.05
1899-03-01,6.4,0.2025,0.3825,6.95,3.11,304.15470503597123,8.93,18.177996043165468,23.28
1899-04-01,6.48,0.2033,0.3933,7.04,3.11,304.0196931818182,8.84,18.45230637784091,23.15
1899-05-01,6.21,0.2042,0.4042,7.04,3.12,291.3522059659091,8.88,18.963697528409092,22.09
1899-06-01,6.07,0.205,0.415,7.14,3.12,280.7953095238096,8.79,19.197702380952382,21.21
1899-07-01,6.28,0.2058,0.4258,7.23,3.12,286.8935048409405,8.71,19.452110567081604,21.56
1899-08-01,6.44,0.2067,0.4367,7.33,3.13,290.18921145975446,8.64,19.677892646657572,21.73
1899-09-01,6.37,0.2075,0.4475,7.61,3.13,276.4739040735874,8.35,19.422617279894876,20.59
1899-10-01,6.34,0.2083,0.4583,7.71,3.14,271.60280415045395,8.27,19.63336989623865,20.15
1899-11-01,6.46,0.2092,0.4692,7.8,3.14,273.55035641025637,8.21,19.86839430769231,20.2
1899-12-01,6.02,0.21,0.48,7.9,3.15,251.69162784810123,8.14,20.068435443037973,18.51
1900-01-01,6.1,0.2175,0.48,7.9,3.15,255.0363670886076,8.43,20.068435443037973,18.67
1900-02-01,6.21,0.225,0.48,7.99,3.15,256.71082978723405,8.62,19.842382978723403,18.7
1900-03-01,6.26,0.2325,0.48,7.99,3.14,258.7777446808511,8.91,19.842382978723403,18.78
1900-04-01,6.34,0.24,0.48,7.99,3.14,262.0848085106383,9.19,19.842382978723403,18.94
1900-05-01,6.04,0.2475,0.48,7.8,3.13,255.76534871794874,9.71,20.325723076923076,18.4
1900-06-01,5.86,0.255,0.48,7.71,3.13,251.03981582360572,10.13,20.56298832684825,17.99
1900-07-01,5.86,0.2625,0.48,7.8,3.12,248.14320256410258,10.3,20.325723076923076,17.69
1900-08-01,5.94,0.27,0.48,7.71,3.12,254.4669805447471,10.72,20.56298832684825,18.07
1900-09-01,5.8,0.2775,0.48,7.8,3.12,245.60248717948718,10.89,20.325723076923076,17.34
1900-10-01,6.01,0.285,0.48,7.71,3.11,257.46574967574577,11.32,20.56298832684825,18.1
1900-11-01,6.48,0.2925,0.48,7.71,3.11,277.60034241245137,11.62,20.56298832684825,19.42
1900-12-01,6.87,0.3,0.48,7.61,3.1,298.17515243101184,12.07,20.833198423127463,20.74
1901-01-01,7.07,0.3017,0.4817,7.71,3.1,302.875682230869,11.98,20.635815577172504,20.98
1901-02-01,7.25,0.3033,0.4833,7.61,3.11,314.66810118265437,12.2,20.976426662286464,21.68
1901-03-01,7.51,0.305,0.485,7.61,3.11,325.9527503285151,12.27,21.050210906701707,22.35
1901-04-01,8.14,0.3067,0.4867,7.52,3.12,357.5246037234043,12.49,21.376808922872346,24.41
1901-05-01,7.73,0.3083,0.4883,7.52,3.13,339.51660771276596,12.56,21.447084029255322,23.06
1901-06-01,8.5,0.31,0.49,7.52,3.13,373.3365026595745,12.63,21.521751329787236,25.24
1901-07-01,7.93,0.3117,0.4917,7.61,3.14,344.18179894875163,12.54,21.3410076346912,23.14
1901-08-01,8.04,0.3133,0.4933,7.71,3.15,344.43005447470813,12.44,21.132754461738003,23.08
1901-09-01,8.0,0.315,0.495,7.8,3.15,338.7620512820513,12.36,20.960901923076925,22.59
1901-10-01,7.91,0.3167,0.4967,7.8,3.16,334.95097820512825,12.43,21.03288885897436,22.25
1901-11-01,8.08,0.3183,0.4983,7.9,3.17,337.8186632911392,12.34,20.8335445443038,22.38
1901-12-01,7.95,0.32,0.5,7.99,3.17,328.6394680851064,12.26,20.669148936170213,21.68
1902-01-01,8.12,0.3208,0.5108,7.9,3.18,339.4910329113924,12.44,21.356160050632916,22.34
1902-02-01,8.19,0.3217,0.5217,7.9,3.19,342.41767974683546,12.47,21.811880772151902,22.46
1902-03-01,8.2,0.3225,0.5325,7.9,3.2,342.8357721518987,12.5,22.26342056962025,22.41
1902-04-01,8.48,0.3233,0.5433,7.99,3.21,350.54876595744685,12.38,22.459097234042552,22.82
1902-05-01,8.46,0.3242,0.5542,8.09,3.22,345.39910754017313,12.27,22.626499456118665,22.43
1902-06-01,8.41,0.325,0.565,8.18,3.23,339.57996699266505,12.16,22.81363630806846,21.96
1902-07-01,8.6,0.3258,0.5758,8.18,3.24,347.2518092909536,12.19,23.24971997555012,22.39
1902-08-01,8.83,0.3267,0.5867,8.09,3.25,360.50521508034615,12.37,23.953387280593326,23.17
1902-09-01,8.85,0.3275,0.5975,8.18,3.26,357.3463386308068,12.25,24.12592512224939,22.86
1902-10-01,8.57,0.3283,0.6083,8.75,3.27,323.4984011428572,11.48,22.961969359999998,20.6
1902-11-01,8.24,0.3292,0.6192,8.47,3.28,321.32400472255017,11.9,24.146095112160566,20.41
1902-12-01,8.05,0.33,0.63,8.56,3.29,310.61432827102806,11.8,24.30894742990654,19.63
1903-01-01,8.46,0.3317,0.6217,8.66,3.3,322.66498614318715,11.73,23.711681073903,20.32
1903-02-01,8.41,0.3333,0.6133,8.66,3.31,320.7579826789838,11.78,23.39130449191686,20.11
1903-03-01,8.08,0.335,0.605,8.37,3.32,318.8491565113501,12.25,23.874225209080052,19.88
1903-04-01,7.75,0.3367,0.5967,8.37,3.33,305.82685185185187,12.31,23.546694516129033,18.98
1903-05-01,7.6,0.3383,0.5883,8.18,3.33,306.87369193154035,12.66,23.75444644254279,18.95
1903-06-01,7.18,0.34,0.58,8.18,3.34,289.9148826405868,12.72,23.41930806845966,17.82
1903-07-01,6.85,0.3417,0.5717,8.18,3.35,276.5901039119804,12.78,23.084169694376527,16.92
1903-08-01,6.63,0.3433,0.5633,8.18,3.36,267.7069180929096,12.84,22.744993508557457,16.3
1903-09-01,6.47,0.345,0.555,8.28,3.37,258.09126932367155,12.76,22.13920471014493,15.65
1903-10-01,6.26,0.3467,0.5467,8.18,3.37,252.76701466992665,12.97,22.074716760391198,15.25
1903-11-01,6.28,0.3483,0.5383,8.09,3.38,256.3955550061805,13.18,21.977345105067986,15.41
1903-12-01,6.57,0.35,0.53,8.09,3.39,268.2354771322621,13.25,21.638478368355997,16.04
1904-01-01,6.68,0.3467,0.5267,8.28,3.4,266.4682657004831,12.82,21.01030472222222,15.86
1904-02-01,6.5,0.3433,0.5233,8.47,3.41,253.4716056670602,12.41,20.406414037780397,15.02
1904-03-01,6.48,0.34,0.52,8.37,3.41,255.71070967741937,12.43,20.519995221027482,15.08
1904-04-01,6.64,0.3367,0.5167,8.28,3.42,264.8726473429952,12.45,20.611400132850246,15.57
1904-05-01,6.5,0.3333,0.5133,8.09,3.43,265.37756489493205,12.62,20.9566621631644,15.53
1904-06-01,6.51,0.33,0.51,8.09,3.43,265.78583807169343,12.49,20.821932014833127,15.47
1904-07-01,6.78,0.3267,0.5067,8.09,3.44,276.80921384425216,12.37,20.68720186650186,16.04
1904-08-01,7.01,0.3233,0.5033,8.18,3.45,283.05060268948654,12.1,20.322306466992664,16.3
1904-09-01,7.32,0.32,0.5,8.28,3.45,291.9981594202899,11.83,19.945229468599035,16.74
1904-10-01,7.75,0.3167,0.4967,8.28,3.46,309.15105676328506,11.71,19.81359095410628,17.63
1904-11-01,8.17,0.3133,0.4933,8.47,3.47,318.5943105076741,11.33,19.236545088547814,18.08
1904-12-01,8.25,0.31,0.49,8.47,3.47,321.71396103896103,11.21,19.10785950413223,18.16
1905-01-01,8.43,0.3117,0.505,8.47,3.48,328.73317473435657,11.27,19.692793978748522,18.46
1905-02-01,8.8,0.3133,0.52,8.47,3.48,343.16155844155844,11.33,20.277728453364816,19.17
1905-03-01,9.05,0.315,0.535,8.37,3.47,357.1268399044206,11.52,21.111918160095584,19.83
1905-04-01,8.94,0.3167,0.55,8.37,3.47,352.7860716845878,11.58,21.703841099163686,19.48
1905-05-01,8.5,0.3183,0.565,8.28,3.46,339.0689009661836,11.77,22.53810929951691,18.63
1905-06-01,8.6,0.32,0.58,8.28,3.46,343.05794685990344,11.83,23.136466183574882,18.74
1905-07-01,8.87,0.3217,0.595,8.28,3.46,353.82837077294687,11.9,23.734823067632853,19.21
1905-08-01,9.2,0.3233,0.61,8.37,3.45,363.0460692951016,11.82,24.071532855436086,19.57
1905-09-01,9.23,0.325,0.625,8.28,3.45,368.1889359903382,12.02,24.931536835748798,19.74
1905-10-01,9.36,0.3267,0.64,8.28,3.44,373.37469565217395,12.08,25.529893719806765,19.9
1905-11-01,9.31,0.3283,0.655,8.37,3.44,367.38683751493437,12.0,25.847301672640384,19.44
1905-12-01,9.54,0.33,0.67,8.47,3.43,372.0183258559622,11.93,26.127073199527743,19.58
1906-01-01,9.87,0.3358,0.6775,8.47,3.43,384.8868842975206,12.14,26.419540436835888,20.13
1906-02-01,9.8,0.3417,0.685,8.47,3.45,382.15719008264466,12.35,26.712007674144036,19.87
1906-03-01,9.56,0.3475,0.6925,8.47,3.47,372.79823848878397,12.56,27.00447491145218,19.26
1906-04-01,9.43,0.3533,0.7,8.47,3.49,367.7288063754427,12.77,27.296942148760326,18.88
1906-05-01,9.18,0.3592,0.7075,8.56,3.51,354.2160911214953,12.84,27.299333820093455,18.05
1906-06-01,9.3,0.365,0.715,8.56,3.53,358.8463668224299,13.05,27.588726051401867,18.17
1906-07-01,9.06,0.3708,0.7225,8.28,3.55,361.4075579710145,13.71,28.820856582125607,18.2
1906-08-01,9.73,0.3767,0.73,8.47,3.57,379.4274958677686,13.62,28.466811097992913,18.97
1906-09-01,10.03,0.3825,0.7375,8.56,3.59,387.01387733644856,13.67,28.456902745327103,19.2
1906-10-01,9.73,0.3883,0.745,8.75,3.61,367.285816,13.58,28.122089714285714,18.1
1906-11-01,9.93,0.3942,0.7525,8.85,3.63,370.5999423728814,13.64,28.084235310734464,18.14
1906-12-01,9.84,0.4,0.76,8.94,3.65,363.54397315436245,13.69,28.078599552572708,17.66
1907-01-01,9.56,0.4033,0.7517,8.85,3.67,356.79108248587573,13.95,28.054378316384184,17.22
1907-02-01,9.26,0.4067,0.7433,9.04,3.69,338.33110398230093,13.77,27.157830409292036,16.22
1907-03-01,8.35,0.41,0.735,8.94,3.7,308.4951398210291,14.03,27.154961409395973,14.69
1907-04-01,8.39,0.4133,0.7267,8.94,3.72,309.9729608501119,14.15,26.848313545861302,14.67
1907-05-01,8.1,0.4167,0.7183,9.13,3.74,293.03102957283676,13.97,25.985702289156627,13.79
1907-06-01,7.84,0.42,0.71,9.23,3.75,280.5522340195016,13.93,25.407153846153843,13.14
1907-07-01,8.14,0.4233,0.7017,9.23,3.77,291.2876511375948,14.04,25.110140639219935,13.59
1907-08-01,7.53,0.4267,0.6933,9.23,3.79,269.4589696641387,14.15,24.80954895991333,12.51
1907-09-01,7.45,0.43,0.685,9.23,3.8,266.5961917659805,14.26,24.512535752979414,12.33
1907-10-01,6.64,0.4333,0.6767,9.32,3.82,235.31604291845494,14.23,23.98168166309013,10.83
1907-11-01,6.25,0.4367,0.6683,8.94,3.84,230.90953579418348,14.95,24.69069484340045,10.59
1907-12-01,6.57,0.44,0.66,8.75,3.85,248.00285828571432,15.39,24.913529142857143,11.33
1908-01-01,6.85,0.4367,0.6533,8.66,3.87,261.2594745958429,15.44,24.916907263279445,11.9
1908-02-01,6.6,0.4333,0.6467,8.56,3.86,254.66516355140183,15.49,24.953327464953272,11.55
1908-03-01,6.87,0.43,0.64,8.56,3.85,265.0832838785047,15.37,24.694803738317756,11.98
1908-04-01,7.24,0.4267,0.6333,8.66,3.84,276.1341016166282,15.09,24.154105877598152,12.45
1908-05-01,7.63,0.4233,0.6267,8.66,3.83,291.00872863741336,14.97,23.902381420323326,13.08
1908-06-01,7.64,0.42,0.62,8.66,3.82,291.39012933025407,14.85,23.646842956120093,13.05
1908-07-01,7.92,0.4167,0.6133,8.75,3.81,298.9623497142857,14.57,23.150708217142856,13.35
1908-08-01,8.26,0.4133,0.6067,8.75,3.81,311.796592,14.45,22.901572925714287,13.88
1908-09-01,8.17,0.41,0.6,8.75,3.8,308.3992925714286,14.34,22.64866285714286,13.7
1908-10-01,8.27,0.4067,0.5933,8.85,3.79,308.6466790960452,14.07,22.14269343502825,13.69
1908-11-01,8.83,0.4033,0.5867,8.94,3.78,326.2289921700224,13.8,21.67593994407159,14.44
1908-12-01,9.03,0.4,0.58,9.04,3.77,329.92763163716813,13.55,21.19136504424779,14.58
1909-01-01,9.06,0.4033,0.595,8.94,3.76,334.72646308724836,13.8,21.982587807606265,14.76
1909-02-01,8.8,0.4067,0.61,9.04,3.77,321.52415929203545,13.77,22.287470132743366,14.17
1909-03-01,8.92,0.41,0.625,9.04,3.78,325.90857964601776,13.89,22.835522676991154,14.34
1909-04-01,9.32,0.4133,0.64,9.23,3.8,333.51362513542796,13.71,22.902223185265438,14.65
1909-05-01,9.63,0.4167,0.655,9.32,3.81,341.2791405579399,13.68,23.212651824034335,14.95
1909-06-01,9.8,0.42,0.67,9.42,3.82,343.61692144373677,13.65,23.49217728237792,15.04
1909-07-01,9.94,0.4233,0.685,9.42,3.83,348.5257346072187,13.76,24.018121549893845,15.23
1909-08-01,10.18,0.4267,0.7,9.51,3.85,353.5628538380652,13.73,24.31178759200841,15.42
1909-09-01,10.19,0.43,0.715,9.61,3.86,350.22743704474505,13.7,24.574349115504685,15.25
1909-10-01,10.23,0.4333,0.73,9.8,3.87,344.78544795918367,13.54,24.603458163265305,14.99
1909-11-01,10.18,0.4367,0.745,9.9,3.88,339.6346202020202,13.51,24.855382323232323,14.75
1909-12-01,10.3,0.44,0.76,9.99,3.9,340.54233233233236,13.48,25.127395395395396,14.75
1910-01-01,10.08,0.4425,0.7575,9.9,3.91,336.29832727272725,13.69,25.272418939393937,14.55
1910-02-01,9.72,0.445,0.755,9.9,3.92,324.28767272727276,13.77,25.189011616161615,14.0
1910-03-01,9.96,0.4475,0.7525,10.09,3.92,326.03749058473744,13.58,24.63285257680872,14.05
1910-04-01,9.72,0.45,0.75,10.18,3.93,315.3681689587427,13.53,24.333963654223968,13.56
1910-05-01,9.56,0.4525,0.7475,9.99,3.93,316.0761841841842,13.87,24.714115865865868,13.57
1910-06-01,9.1,0.455,0.745,9.9,3.94,303.60265656565656,14.08,24.855382323232323,13.02
1910-07-01,8.64,0.4575,0.7425,9.9,3.95,288.25570909090914,14.15,24.771975,12.34
1910-08-01,8.85,0.46,0.74,9.8,3.95,298.2748010204081,14.37,24.940491836734694,12.75
1910-09-01,8.91,0.4625,0.7375,9.7,3.96,303.3928484536083,14.59,25.112483247422684,12.94
1910-10-01,9.32,0.465,0.735,9.42,3.96,326.78670488322723,15.11,25.771269108280254,13.92
1910-11-01,9.31,0.4675,0.7325,9.23,3.97,333.1557778981582,15.51,26.212310130010835,14.16
1910-12-01,9.05,0.47,0.73,9.23,3.97,323.8517497291441,15.59,26.12284832069339,13.74
1911-01-01,9.27,0.47,0.7183,9.23,3.98,331.72438894907907,15.59,25.704167053087758,14.05
1911-02-01,9.43,0.47,0.7067,8.94,3.98,348.396307606264,16.09,26.109403031319914,14.72
1911-03-01,9.32,0.47,0.695,9.04,3.98,340.5233141592921,15.92,25.39310121681416,14.37
1911-04-01,9.28,0.47,0.6833,8.75,3.99,350.29931885714285,16.44,25.793052217142858,14.75
1911-05-01,9.48,0.47,0.6717,8.75,3.99,357.8488731428572,16.44,25.35517806857143,15.05
1911-06-01,9.67,0.47,0.66,8.75,3.99,365.0209497142857,16.44,24.913529142857143,15.33
1911-07-01,9.63,0.47,0.6483,8.85,4.0,359.40356949152545,16.26,24.19536179661017,15.08
1911-08-01,9.17,0.47,0.6367,9.13,4.0,331.7400668127053,15.75,23.03368599123768,13.9
1911-09-01,8.67,0.47,0.625,9.23,4.0,310.25355471289276,15.59,22.36545232936078,13.0
1911-10-01,8.72,0.47,0.6133,9.23,4.0,312.0427908992416,15.59,21.946771061755143,13.07
1911-11-01,9.07,0.47,0.6017,9.13,4.0,328.122399780942,15.75,21.76750253012048,13.73
1911-12-01,9.11,0.47,0.59,9.04,4.01,332.850578539823,15.92,21.556733407079648,13.93
1912-01-01,9.12,0.4708,0.5992,9.13,4.01,329.9312332968236,15.78,21.677060854326392,13.79
1912-02-01,9.04,0.4717,0.6083,9.23,4.05,323.4939024918743,15.65,21.767847443120257,13.53
1912-03-01,9.3,0.4725,0.6175,9.42,4.08,326.0854458598726,15.36,21.65137234607219,13.64
1912-04-01,9.59,0.4733,0.6267,9.7,4.12,326.54740927835053,14.93,21.339651865979384,13.65
1912-05-01,9.58,0.4742,0.6358,9.7,4.16,326.20690103092784,14.96,21.649514371134025,13.65
1912-06-01,9.58,0.475,0.645,9.61,4.19,329.2619084287201,15.13,22.16846878251821,13.79
1912-07-01,9.59,0.4758,0.6542,9.61,4.23,329.60560561914673,15.16,22.48467019771072,13.8
1912-08-01,9.81,0.4767,0.6633,9.7,4.27,334.03859072164954,15.04,22.585912051546394,13.98
1912-09-01,9.86,0.4775,0.6725,9.8,4.3,332.3152020408163,14.92,22.665514540816325,13.93
1912-10-01,9.84,0.4783,0.6817,9.8,4.34,331.6411346938776,14.94,22.975585520408163,13.91
1912-11-01,9.73,0.4792,0.6908,9.8,4.38,327.9337642857143,14.97,23.282286163265304,13.75
1912-12-01,9.38,0.48,0.7,9.7,4.41,319.39673608247426,15.14,23.835577319587628,13.39
1913-01-01,9.3,0.48,0.6942,9.8,4.45,313.4413163265306,14.99,23.3968776122449,13.15
1913-02-01,8.97,0.48,0.6883,9.8,4.43,302.3192051020408,14.99,23.19802774489796,12.68
1913-03-01,8.8,0.48,0.6825,9.8,4.4,296.58963265306124,14.99,23.002548214285714,12.44
1913-04-01,8.79,0.48,0.6767,9.8,4.38,296.25259897959177,14.99,22.807068683673467,12.43
1913-05-01,8.55,0.48,0.6708,9.7,4.35,291.13455154639183,15.15,22.841293237113405,12.22
1913-06-01,8.12,0.48,0.665,9.8,4.33,273.6713428571428,14.99,22.412739285714284,11.49
1913-07-01,8.23,0.48,0.6592,9.9,4.3,274.5769080808081,14.84,21.99284298989899,11.53
1913-08-01,8.45,0.48,0.6533,9.9,4.28,281.9167525252525,14.84,21.796001707070708,11.85
1913-09-01,8.53,0.48,0.6475,10.0,4.26,281.73992899999996,14.69,21.38647175,11.84
1913-10-01,8.26,0.48,0.6417,10.0,4.23,272.82201799999996,14.69,21.19490181,11.47
1913-11-01,8.05,0.48,0.6358,10.1,4.21,263.2533316831683,14.55,20.79210786138614,11.07
1913-12-01,8.04,0.48,0.63,10.0,4.18,265.555572,14.69,20.808459,11.17
1914-01-01,8.37,0.475,0.6208,10.0,4.16,276.455241,14.54,20.50458944,11.64
1914-02-01,8.48,0.47,0.6117,9.9,4.17,282.9176404040404,14.53,20.40810384848485,11.91
1914-03-01,8.32,0.465,0.6025,9.9,4.17,277.57957171717175,14.38,20.1011648989899,11.69
1914-04-01,8.12,0.46,0.5933,9.8,4.18,273.6713428571428,14.37,19.996207846938777,11.52
1914-05-01,8.17,0.455,0.5842,9.9,4.19,272.5751323232323,14.07,19.490623292929293,11.48
1914-06-01,8.13,0.45,0.575,9.9,4.19,271.24061515151516,13.91,19.183684343434344,11.43
1914-07-01,7.68,0.445,0.5658,10.0,4.2,253.665024,13.62,18.68797794,10.69
1914-08-01,7.68,0.44,0.5567,10.2,4.21,248.6912,13.21,18.026873833333333,10.49
1914-09-01,7.68,0.435,0.5475,10.2,4.21,248.6912,13.06,17.7289625,10.5
1914-10-01,7.68,0.43,0.5383,10.1,4.22,251.1534891089109,13.03,17.603635831683167,10.61
1914-11-01,7.68,0.425,0.5292,10.2,4.23,248.6912,12.76,17.136378,10.52
1914-12-01,7.35,0.42,0.52,10.1,4.23,240.3617376237624,12.73,17.005184158415844,10.17
1915-01-01,7.48,0.4208,0.55,10.1,4.24,244.61303366336637,12.75,17.98625247524753,10.36
1915-02-01,7.38,0.4217,0.58,10.0,4.22,243.756234,12.91,19.156994,10.33
1915-03-01,7.57,0.4225,0.61,9.9,4.21,252.55737474747474,13.06,20.35138686868687,10.71
1915-04-01,8.14,0.4233,0.64,10.0,4.19,268.85850200000004,12.96,21.138752,11.4
1915-05-01,7.95,0.4242,0.67,10.1,4.18,259.983103960396,12.86,21.910525742574258,11.03
1915-06-01,8.04,0.425,0.7,10.1,4.16,262.92630891089107,12.88,22.89159405940594,11.15
1915-07-01,8.01,0.4258,0.73,10.1,4.14,261.9452405940594,12.91,23.872662376237624,11.11
1915-08-01,8.35,0.4267,0.76,10.1,4.13,273.0640148514852,12.93,24.85373069306931,11.58
